#w_LO= 1.087087
#w_TO= 1.000000
#Phonon content Kim: P#Phonon content Varga: V######################################
#wp	w+	w-	P+	P-	V+	V-	n	wto/meV	wlo/meV
######################################
1.950000	2.010962	0.969685	0.077801	0.922199	0.077801	0.922199	1.907514e+18	33.300000	36.200000	
1.960000	2.020477	0.970068	0.076633	0.923367	0.076633	0.923367	1.927128e+18	33.300000	36.200000	
1.970000	2.029999	0.970444	0.075491	0.924509	0.075491	0.924509	1.946843e+18	33.300000	36.200000	
1.980000	2.039530	0.970812	0.074376	0.925624	0.074376	0.925624	1.966658e+18	33.300000	36.200000	
1.990000	2.049068	0.971173	0.073285	0.926715	0.073285	0.926715	1.986573e+18	33.300000	36.200000	
2.000000	2.058614	0.971527	0.072220	0.927780	0.072220	0.927780	2.006589e+18	33.300000	36.200000	
2.010000	2.068168	0.971875	0.071177	0.928823	0.071177	0.928823	2.026705e+18	33.300000	36.200000	
2.020000	2.077728	0.972216	0.070158	0.929842	0.070158	0.929842	2.046921e+18	33.300000	36.200000	
2.030000	2.087296	0.972550	0.069161	0.930839	0.069161	0.930839	2.067238e+18	33.300000	36.200000	
2.040000	2.096871	0.972878	0.068186	0.931814	0.068186	0.931814	2.087655e+18	33.300000	36.200000	
2.050000	2.106452	0.973201	0.067231	0.932769	0.067231	0.932769	2.108172e+18	33.300000	36.200000	
2.060000	2.116040	0.973517	0.066298	0.933702	0.066298	0.933702	2.128790e+18	33.300000	36.200000	
2.070000	2.125634	0.973827	0.065384	0.934616	0.065384	0.934616	2.149508e+18	33.300000	36.200000	
2.080000	2.135234	0.974132	0.064489	0.935511	0.064489	0.935511	2.170327e+18	33.300000	36.200000	
2.090000	2.144841	0.974431	0.063614	0.936386	0.063614	0.936386	2.191245e+18	33.300000	36.200000	
2.100000	2.154453	0.974725	0.062756	0.937244	0.062756	0.937244	2.212264e+18	33.300000	36.200000	
2.110000	2.164072	0.975014	0.061916	0.938084	0.061916	0.938084	2.233384e+18	33.300000	36.200000	
2.120000	2.173696	0.975297	0.061094	0.938906	0.061094	0.938906	2.254603e+18	33.300000	36.200000	
2.130000	2.183325	0.975576	0.060288	0.939712	0.060288	0.939712	2.275923e+18	33.300000	36.200000	
2.140000	2.192960	0.975850	0.059499	0.940501	0.059499	0.940501	2.297344e+18	33.300000	36.200000	
2.150000	2.202601	0.976119	0.058726	0.941274	0.058726	0.941274	2.318864e+18	33.300000	36.200000	
2.160000	2.212246	0.976383	0.057968	0.942032	0.057968	0.942032	2.340485e+18	33.300000	36.200000	
2.170000	2.221897	0.976643	0.057225	0.942775	0.057225	0.942775	2.362207e+18	33.300000	36.200000	
2.180000	2.231553	0.976898	0.056497	0.943503	0.056497	0.943503	2.384028e+18	33.300000	36.200000	
2.190000	2.241213	0.977149	0.055783	0.944217	0.055783	0.944217	2.405950e+18	33.300000	36.200000	
2.200000	2.250879	0.977396	0.055083	0.944917	0.055083	0.944917	2.427973e+18	33.300000	36.200000	
2.210000	2.260549	0.977639	0.054397	0.945603	0.054397	0.945603	2.450095e+18	33.300000	36.200000	
2.220000	2.270223	0.977877	0.053724	0.946276	0.053724	0.946276	2.472318e+18	33.300000	36.200000	
2.230000	2.279902	0.978112	0.053063	0.946937	0.053063	0.946937	2.494642e+18	33.300000	36.200000	
2.240000	2.289586	0.978343	0.052416	0.947584	0.052416	0.947584	2.517065e+18	33.300000	36.200000	
2.250000	2.299274	0.978570	0.051780	0.948220	0.051780	0.948220	2.539589e+18	33.300000	36.200000	
2.260000	2.308966	0.978793	0.051157	0.948843	0.051157	0.948843	2.562213e+18	33.300000	36.200000	
2.270000	2.318662	0.979013	0.050545	0.949455	0.050545	0.949455	2.584938e+18	33.300000	36.200000	
2.280000	2.328362	0.979229	0.049944	0.950056	0.049944	0.950056	2.607763e+18	33.300000	36.200000	
2.290000	2.338066	0.979442	0.049354	0.950646	0.049354	0.950646	2.630688e+18	33.300000	36.200000	
2.300000	2.347774	0.979651	0.048775	0.951225	0.048775	0.951225	2.653714e+18	33.300000	36.200000	
2.310000	2.357485	0.979858	0.048207	0.951793	0.048207	0.951793	2.676840e+18	33.300000	36.200000	
2.320000	2.367201	0.980060	0.047649	0.952351	0.047649	0.952351	2.700066e+18	33.300000	36.200000	
2.330000	2.376920	0.980260	0.047101	0.952899	0.047101	0.952899	2.723393e+18	33.300000	36.200000	
2.340000	2.386643	0.980457	0.046563	0.953437	0.046563	0.953437	2.746820e+18	33.300000	36.200000	
2.350000	2.396369	0.980650	0.046034	0.953966	0.046034	0.953966	2.770347e+18	33.300000	36.200000	
2.360000	2.406098	0.980841	0.045514	0.954486	0.045514	0.954486	2.793974e+18	33.300000	36.200000	
2.370000	2.415831	0.981029	0.045004	0.954996	0.045004	0.954996	2.817702e+18	33.300000	36.200000	
2.380000	2.425568	0.981214	0.044502	0.955498	0.044502	0.955498	2.841531e+18	33.300000	36.200000	
2.390000	2.435307	0.981396	0.044009	0.955991	0.044009	0.955991	2.865459e+18	33.300000	36.200000	
2.400000	2.445050	0.981575	0.043525	0.956475	0.043525	0.956475	2.889488e+18	33.300000	36.200000	
2.410000	2.454796	0.981752	0.043049	0.956951	0.043049	0.956951	2.913617e+18	33.300000	36.200000	
2.420000	2.464545	0.981926	0.042581	0.957419	0.042581	0.957419	2.937847e+18	33.300000	36.200000	
2.430000	2.474296	0.982097	0.042121	0.957879	0.042121	0.957879	2.962177e+18	33.300000	36.200000	
2.440000	2.484051	0.982266	0.041668	0.958332	0.041668	0.958332	2.986607e+18	33.300000	36.200000	
